t_s,watts,rail,raw_power
67.537,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2578, 'name': 'POM_5V_IN'}"
68.538,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2591, 'name': 'POM_5V_IN'}"
69.539,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2598, 'name': 'POM_5V_IN'}"
70.541,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2621, 'name': 'POM_5V_IN'}"
71.542,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2651, 'name': 'POM_5V_IN'}"
72.543,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2628, 'name': 'POM_5V_IN'}"
73.544,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2675, 'name': 'POM_5V_IN'}"
74.545,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2640, 'name': 'POM_5V_IN'}"
75.547,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2602, 'name': 'POM_5V_IN'}"
76.548,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2603, 'name': 'POM_5V_IN'}"
77.549,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2604, 'name': 'POM_5V_IN'}"
78.550,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2604, 'name': 'POM_5V_IN'}"
79.551,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2604, 'name': 'POM_5V_IN'}"
80.553,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2604, 'name': 'POM_5V_IN'}"
81.553,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2604, 'name': 'POM_5V_IN'}"
82.554,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2683, 'name': 'POM_5V_IN'}"
83.556,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2644, 'name': 'POM_5V_IN'}"
84.557,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2703, 'name': 'POM_5V_IN'}"
85.559,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2654, 'name': 'POM_5V_IN'}"
86.560,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2649, 'name': 'POM_5V_IN'}"
87.562,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2627, 'name': 'POM_5V_IN'}"
88.563,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2595, 'name': 'POM_5V_IN'}"
89.565,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2579, 'name': 'POM_5V_IN'}"
90.566,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2571, 'name': 'POM_5V_IN'}"
91.568,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2567, 'name': 'POM_5V_IN'}"
92.570,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2586, 'name': 'POM_5V_IN'}"
93.571,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2595, 'name': 'POM_5V_IN'}"
94.574,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2638, 'name': 'POM_5V_IN'}"
95.575,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2621, 'name': 'POM_5V_IN'}"
96.576,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2613, 'name': 'POM_5V_IN'}"
97.577,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2688, 'name': 'POM_5V_IN'}"
98.578,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2705, 'name': 'POM_5V_IN'}"
99.580,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2675, 'name': 'POM_5V_IN'}"
100.581,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2619, 'name': 'POM_5V_IN'}"
101.581,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2612, 'name': 'POM_5V_IN'}"
102.582,2.605000,POM_5V_IN,"{'volt': 5088, 'curr': 512, 'power': 2605, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2608, 'name': 'POM_5V_IN'}"
103.584,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2665, 'name': 'POM_5V_IN'}"
104.585,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2655, 'name': 'POM_5V_IN'}"
105.586,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2650, 'name': 'POM_5V_IN'}"
106.587,2.641000,POM_5V_IN,"{'volt': 5080, 'curr': 520, 'power': 2641, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2645, 'name': 'POM_5V_IN'}"
107.590,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2663, 'name': 'POM_5V_IN'}"
108.591,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 520, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2672, 'name': 'POM_5V_IN'}"
109.592,2.682000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2677, 'name': 'POM_5V_IN'}"
110.593,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2661, 'name': 'POM_5V_IN'}"
111.595,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2671, 'name': 'POM_5V_IN'}"
112.596,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2678, 'name': 'POM_5V_IN'}"
113.597,2.645000,POM_5V_IN,"{'volt': 5088, 'curr': 520, 'power': 2645, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2661, 'name': 'POM_5V_IN'}"
114.599,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2691, 'name': 'POM_5V_IN'}"
115.600,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2686, 'name': 'POM_5V_IN'}"
116.601,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2704, 'name': 'POM_5V_IN'}"
117.601,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2693, 'name': 'POM_5V_IN'}"
118.603,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2689, 'name': 'POM_5V_IN'}"
119.604,2.686000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2687, 'name': 'POM_5V_IN'}"
120.605,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2686, 'name': 'POM_5V_IN'}"
121.606,2.686000,POM_5V_IN,"{'volt': 5088, 'curr': 528, 'power': 2686, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2686, 'name': 'POM_5V_IN'}"
122.608,2.880000,POM_5V_IN,"{'volt': 5072, 'curr': 568, 'power': 2880, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2762, 'name': 'POM_5V_IN'}"
123.609,2.722000,POM_5V_IN,"{'volt': 5080, 'curr': 536, 'power': 2722, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2742, 'name': 'POM_5V_IN'}"
124.610,2.880000,POM_5V_IN,"{'volt': 5072, 'curr': 568, 'power': 2880, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2811, 'name': 'POM_5V_IN'}"
125.611,2.799000,POM_5V_IN,"{'volt': 5072, 'curr': 552, 'power': 2799, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2805, 'name': 'POM_5V_IN'}"
126.613,2.840000,POM_5V_IN,"{'volt': 5072, 'curr': 560, 'power': 2840, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2822, 'name': 'POM_5V_IN'}"
127.614,3.038000,POM_5V_IN,"{'volt': 5056, 'curr': 600, 'power': 3038, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2930, 'name': 'POM_5V_IN'}"
128.615,2.564000,POM_5V_IN,"{'volt': 5096, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2747, 'name': 'POM_5V_IN'}"
129.617,2.682000,POM_5V_IN,"{'volt': 5080, 'curr': 528, 'power': 2682, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2714, 'name': 'POM_5V_IN'}"
130.617,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2738, 'name': 'POM_5V_IN'}"
131.618,2.763000,POM_5V_IN,"{'volt': 5080, 'curr': 544, 'power': 2763, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2738, 'name': 'POM_5V_IN'}"
132.619,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2651, 'name': 'POM_5V_IN'}"
133.620,2.564000,POM_5V_IN,"{'volt': 5088, 'curr': 504, 'power': 2564, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2607, 'name': 'POM_5V_IN'}"
