gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,result_x,result_y,result_z
-10.567807,78.88333,0.0,91.90754,12.31089,0.0,-50.43177,8.335905,0.0,58.96896,79.33594,0.0,69.5,46.6,90
-77.853615,93.52841,0.0,-85.827324,-3.404901,0.0,59.70595,25.19599,0.0,-79.71769,60.97528,0.0,-90.7,34.400000000000006,90
96.341705,72.180336,0.0,-86.05755,-46.790318,0.0,-52.81548,-56.12624,0.0,10.593973,-29.62148,0.0,10.900000000000006,-43.5,90
63.503483,34.29831,0.0,-51.86604,20.871159,0.0,63.211605,80.268234,0.0,-98.7925,9.591825,0.0,52.1,44.30000000000001,90
-66.55363,91.67292,0.0,-98.11176,12.28609,0.0,-29.14134,-0.8311634,0.0,-38.234493,7.7013164,0.0,-62.7,60.900000000000006,90
67.10988,0.5407693,0.0,17.407915,26.3287,0.0,-41.824203,-17.437082,0.0,-27.987614,-53.14505,0.0,-30.200000000000003,24.0,90
-83.690605,97.37015,0.0,-28.882675,-90.46656,0.0,31.928196,87.985695,0.0,79.42104,21.53899,0.0,-5.199999999999989,90.0,90
0.5141236,84.706406,0.0,33.887688,-92.10786,0.0,75.11414,77.352425,0.0,99.42931,27.034248,0.0,94.4,84.4,90
51.677948,23.107483,0.0,86.86024,93.777626,0.0,-16.924568,-52.663055,0.0,-87.12615,15.111619,0.0,20.200000000000003,30.200000000000017,90
55.827335,0.5326196,0.0,-19.50394,-80.81964,0.0,-22.871283,-88.4885,0.0,-21.141123,-41.689625,0.0,1.7000000000000028,-83.3,90
-95.42945,95.155205,0.0,-78.195755,-88.558014,0.0,13.832218,-31.956377,0.0,63.04223,26.916471,0.0,-61.5,-73.6,90
30.183434,-94.164314,0.0,90.12658,-68.636185,0.0,65.293076,90.763695,0.0,87.63021,-75.22509,0.0,60.10000000000002,-70.0,90
-78.15126,72.531204,0.0,-79.22067,61.29671,0.0,-57.43556,95.55818,0.0,-90.21888,3.5378518,0.0,-83.3,68.30000000000001,90
15.857864,89.927284,0.0,-74.88929,-76.326126,0.0,17.50114,-78.97605,0.0,-33.043205,-66.5189,0.0,-33.5,-83.5,90
1.975727,-38.438725,0.0,-50.732975,-70.44345,0.0,-80.97956,54.011402,0.0,85.65699,15.458534,0.0,-33.89999999999999,-53.6,90
-87.87502,80.57663,0.0,-13.051018,-99.487755,0.0,-23.069794,98.31041,0.0,-99.820984,-71.74241,0.0,-91.1,-22.19999999999999,90
40.32758,29.954262,0.0,24.370232,-82.48615,0.0,61.338253,-24.470024,0.0,56.643543,85.59771,0.0,63.400000000000006,17.80000000000001,90
-12.001171,87.64586,0.0,-78.18313,73.74559,0.0,82.95244,76.781456,0.0,-34.39307,7.0271244,0.0,-59.4,100.0,90
23.114487,78.94081,0.0,-81.3248,-95.256065,0.0,73.79344,-75.876045,0.0,-1.6677235,-33.457848,0.0,27.30000000000001,-38.4,90
-6.6644,-35.379272,0.0,82.74543,-86.16138,0.0,94.90813,-7.409292,0.0,-76.76834,48.559868,0.0,95.0,-73.3,90
-13.325532,85.037056,0.0,-38.828896,96.71575,0.0,28.977043,-92.4044,0.0,53.204586,-26.541964,0.0,52.6,76.60000000000002,90
98.49667,-74.197525,0.0,-96.599335,40.25356,0.0,-77.86609,-71.079765,0.0,48.73312,-46.92372,0.0,-81.1,-26.599999999999994,90
