t_s,watts,rail,raw_power
114.844,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
115.845,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
116.847,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
117.848,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
118.850,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
119.851,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
120.853,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
121.854,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2228, 'name': 'POM_5V_IN'}"
122.856,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2218, 'name': 'POM_5V_IN'}"
123.857,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2233, 'name': 'POM_5V_IN'}"
124.859,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2241, 'name': 'POM_5V_IN'}"
125.860,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2224, 'name': 'POM_5V_IN'}"
126.861,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2216, 'name': 'POM_5V_IN'}"
127.863,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2212, 'name': 'POM_5V_IN'}"
128.864,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2210, 'name': 'POM_5V_IN'}"
129.865,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2209, 'name': 'POM_5V_IN'}"
130.867,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2208, 'name': 'POM_5V_IN'}"
131.868,2.290000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2290, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2249, 'name': 'POM_5V_IN'}"
132.870,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2228, 'name': 'POM_5V_IN'}"
133.872,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2238, 'name': 'POM_5V_IN'}"
134.873,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2243, 'name': 'POM_5V_IN'}"
135.875,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2225, 'name': 'POM_5V_IN'}"
136.876,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2216, 'name': 'POM_5V_IN'}"
137.878,2.290000,POM_5V_IN,"{'volt': 5112, 'curr': 448, 'power': 2290, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2253, 'name': 'POM_5V_IN'}"
138.879,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2251, 'name': 'POM_5V_IN'}"
139.881,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2250, 'name': 'POM_5V_IN'}"
140.882,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2249, 'name': 'POM_5V_IN'}"
141.884,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2249, 'name': 'POM_5V_IN'}"
142.885,2.290000,POM_5V_IN,"{'volt': 5112, 'curr': 448, 'power': 2290, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2269, 'name': 'POM_5V_IN'}"
143.887,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2259, 'name': 'POM_5V_IN'}"
144.889,2.208000,POM_5V_IN,"{'volt': 5112, 'curr': 432, 'power': 2208, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2233, 'name': 'POM_5V_IN'}"
145.890,2.249000,POM_5V_IN,"{'volt': 5112, 'curr': 440, 'power': 2249, 'warn': 32760, 'crit': 32760, 'online': True, 'avg': 2241, 'name': 'POM_5V_IN'}"
